,GROUP_NAME,PlusMinus
1945,T. Lyles - D. Sabonis - M. Monk - K. Huerter - D. Mitchell,-1.4
1946,T. McConnell - O. Brissett - A. Nembhard - J. Smith - B. Mathurin,0.6000000000000001
1947,B. Lopez - J. Holiday - G. Antetokounmpo - J. Ingles - G. Allen,-0.4
1948,B. Lopez - J. Holiday - G. Antetokounmpo - J. Ingles - P. Connaughton,1.3
1949,C. Capela - J. Collins - A. Holiday - T. Young - D. Hunter,0.6000000000000001
1950,D. DeRozan - N. Vucevic - C. White - P. Williams - A. Dosunmu,0.0
1951,D. Lillard - J. Grant - N. Little - T. Watford - S. Sharpe,-1.0
1952,D. McDermott - Z. Collins - D. Vassell - T. Jones - J. Sochan,-0.30000000000000004
1953,D. Murray - J. Collins - D. Hunter - O. Okongwu - A. Griffin,-1.5
1954,F. VanVleet - O. Anunoby - C. Boucher - G. Trent Jr. - P. Achiuwa,-0.5
1955,G. Dragic - D. DeRozan - N. Vucevic - P. Williams - A. Dosunmu,-0.7000000000000001
1956,J. Green - K. Caldwell-Pope - N. Jokic - B. Brown - B. Hyland,0.6000000000000001
1957,J. Harden - T. Harris - D. Melton - S. Milton - P. Reed,0.0
1958,J. Holiday - G. Antetokounmpo - J. Ingles - B. Portis - P. Connaughton,0.6000000000000001
1959,J. Holiday - W. Matthews - G. Antetokounmpo - P. Connaughton - G. Allen,-0.7000000000000001
1960,J. Valanciunas - L. Nance Jr. - D. Graham - N. Marshall - J. Alvarado,0.4
1961,K. Love - C. Osman - D. Mitchell - J. Allen - I. Okoro,2.3
1962,K. Thompson - D. Green - J. Green - D. DiVincenzo - J. Poole,-0.30000000000000004
1963,L. James - R. Westbrook - A. Davis - D. Schroder - L. Walker IV,-0.7000000000000001
1964,M. Turner - B. Hield - O. Brissett - T. Haliburton - B. Mathurin,-0.2
1965,M. Wagner - C. Anthony - F. Wagner - J. Suggs - P. Banchero,-0.4
1966,P. Tucker - J. Embiid - G. Niang - S. Milton - T. Maxey,-1.0
1967,S. Curry - K. Thompson - D. Green - J. Poole - A. Lamb,0.0
1968,T. Harris - J. Embiid - G. Niang - S. Milton - T. Maxey,-0.6000000000000001
1969,T. Jones - D. Brooks - B. Clarke - S. Aldama - D. Roddy,0.6000000000000001
1970,T. Jones - D. Brooks - J. Morant - B. Clarke - S. Aldama,-1.1
1971,T. Lyles - D. Sabonis - D. Fox - K. Huerter - K. Murray,-2.9
1972,C. Osman - J. Allen - D. Garland - I. Okoro - E. Mobley,0.0
1973,D. DeRozan - N. Vucevic - D. Jones Jr. - C. White - A. Dosunmu,0.8
1974,D. Lillard - J. Grant - J. Winslow - D. Eubanks - S. Sharpe,-0.30000000000000004
1975,D. Murray - J. Collins - T. Young - D. Hunter - A. Griffin,0.0
1976,G. Dragic - N. Vucevic - Z. LaVine - P. Williams - A. Dosunmu,0.30000000000000004
1977,J. Collins - T. Young - D. Hunter - O. Okongwu - A. Griffin,-0.30000000000000004
1978,J. Green - K. Caldwell-Pope - N. Jokic - J. Murray - B. Brown,-0.5
1979,J. Harden - M. Harrell - G. Niang - S. Milton - M. Thybulle,-0.8
1980,K. Looney - D. DiVincenzo - J. Poole - J. Kuminga - A. Lamb,-0.6000000000000001
1981,K. Love - C. LeVert - D. Mitchell - D. Garland - E. Mobley,-0.1
1982,S. Curry - K. Thompson - A. Wiggins - K. Looney - J. Poole,0.0
1983,S. Curry - K. Thompson - D. Green - D. DiVincenzo - J. Poole,-0.30000000000000004
1984,T. Ross - M. Fultz - M. Wagner - C. Anthony - P. Banchero,-1.9
1985,B. Beal - D. Wright - D. Gafford - D. Avdija - C. Kispert,-1.7000000000000002
1986,B. Bogdanovic - K. Hayes - S. Bey - I. Stewart - I. Livers,-1.8
1987,J. Butler - V. Oladipo - G. Vincent - M. Strus - O. Robinson,-1.2
1988,J. Harden - J. Embiid - G. Niang - D. Melton - T. Maxey,0.6000000000000001
1989,N. Batum - M. Morris Sr. - K. Leonard - N. Powell - T. Mann,0.5
1990,S. Curry - K. Thompson - K. Looney - J. Poole - J. Kuminga,-1.6
1991,B. Bogdanovic - J. Collins - T. Young - D. Hunter - O. Okongwu,0.0
1992,G. Dragic - A. Drummond - Z. LaVine - C. White - P. Williams,-0.2
1993,J. Holiday - G. Antetokounmpo - J. Ingles - B. Portis - G. Allen,-1.8
1994,J. Valanciunas - C. McCollum - B. Ingram - N. Marshall - T. Murphy III,-0.7000000000000001
1995,J. Holiday - G. Antetokounmpo - B. Portis - P. Connaughton - G. Allen,-0.7000000000000001
1996,J. Randle - J. Brunson - R. Barrett - Q. Grimes - I. Quickley,1.1
1997,T. Lyles - D. Sabonis - D. Fox - M. Monk - K. Murray,-0.6000000000000001
1998,T. McConnell - M. Turner - A. Nembhard - A. Nesmith - B. Mathurin,-2.5
1999,H. Barnes - D. Sabonis - D. Fox - D. Mitchell - K. Murray,-0.8
